pii_score,toxicity_score,bias_score,injection_score,truth_risk,retrieval_quality,verification_confidence,contradicted_claim_ratio,unknown_claim_ratio,cost_anomaly_score,tool_impact,tool_reversibility,tool_sensitivity,authorization_status,task_risk,application_risk,label
0.013565601031856821,0.9518410933817996,0.11293901006341488,0.0810553330781833,0.7910932905204612,0.0,0.0,0.0,0.0,0.29097431934438095,0.0,0.0,0.0,0.0,0.4368475692542835,0.5353314818844551,1
0.0041015894480991855,0.015071812070492463,0.20751431915067362,0.05343462750294631,0.6249375246289803,0.0,0.0,0.0,0.0,0.22712436061273675,0.0,0.0,0.0,0.0,0.2511402197103146,0.2964339329318527,0
0.08241953910777262,0.04144552980161129,0.26346620024375766,0.07569991321722287,0.13282752745385396,0.7671681205063268,0.8039932535654544,0.0,0.0996330373291786,0.14286320903670424,0.0,0.0,0.0,0.0,0.4325485960250005,0.3231108959084198,0
0.026522467009693972,0.9794958843427316,0.17698676914129083,0.048004596701847514,0.39437504506555254,0.0,0.0,0.0,0.0,0.27094531760298785,0.0,0.0,0.0,0.0,0.3469054848389168,0.5921850900369512,1
0.1312424766071187,0.1808317388987497,0.1044766401069901,0.05139894891598108,0.6485571089188001,0.0,0.0,0.0,0.0,0.2848561870972926,0.0,0.0,0.0,0.0,0.1588293923716152,0.5706350500645978,0
0.1377407268714784,0.19600651505709543,0.14778542819786086,0.03287516102875082,0.5433805980217081,0.7600364046945483,0.8136553990595595,0.0,0.025775944382129847,0.03841375168733173,0.0,0.0,0.0,0.0,0.16076107740491774,0.2555308690597641,0
0.10370018499715895,0.1793576819812024,0.1421884920788617,0.06675577385210273,0.22062390984114089,0.0,0.0,0.0,0.0,0.08357710170958758,0.0,0.0,0.0,0.0,0.17080419371069872,0.23548101350282225,0
0.06190011552173775,0.07285397220961509,0.15102518125645706,0.06903948286293653,0.12751849788876926,0.0,0.0,0.0,0.0,0.26207358723203317,0.0,0.0,0.0,0.0,0.4683489602127253,0.2244311839419455,0
0.2244779071150975,0.036904203871275465,0.06280479700101309,0.0370472102791382,0.43916608963371495,0.0,0.0,0.0,0.0,0.9687165505403331,0.0,0.0,0.0,0.0,0.11467328115623916,0.3009747777376083,1
0.22488486960257623,0.006094430546718832,0.26016449432241695,0.035414667079312546,0.37801468275285777,0.0,0.0,0.0,0.0,0.1691895276056509,1.0,1.0,0.0,1.0,0.4362839943511725,0.2356817314848225,1
0.26715818422196846,0.11871849071080974,0.20373069574334687,0.07891712386073384,0.44890953925034016,0.0,0.0,0.0,0.0,0.223631842255299,0.0,0.0,0.0,0.0,0.27266381849187177,0.2510321211182255,0
0.19377517239948036,0.11415566093378238,0.10682901776935387,0.09865152487929797,0.5240423735498211,0.0,0.0,0.0,0.0,0.07378731851535243,0.0,0.0,0.0,0.0,0.1642725493038223,0.2746268096205223,0
0.2690296273879275,0.016046749132328442,0.1573534168710764,0.04103968269896616,0.7876650318360245,0.0,0.0,0.0,0.0,0.25965213776819407,0.0,0.0,0.0,0.0,0.42682882837971203,0.3031611308179759,0
0.27881279673827575,0.988388975072142,0.17148380684096995,0.027997909366028417,0.6386450532343558,0.0,0.0,0.0,0.0,0.1522831136053365,0.0,0.0,0.0,0.0,0.19696389296603212,0.24593472989568144,1
0.1518311869078041,0.18640286845138684,0.09619265764785428,0.05938830975578988,0.3584613370569273,0.0,0.0,0.0,0.0,0.060519138699070746,0.0,0.0,0.0,0.0,0.37382861915193333,0.23514724449706273,0
0.035008819242504395,0.09463324021037844,0.18183056431675157,0.07942894499664625,0.17468947507940524,0.0,0.0,0.0,0.0,0.2798814201299864,0.0,0.0,0.0,0.0,0.4963717905829562,0.2820007240212949,0
0.21647896522538315,0.00961892879281754,0.23445434452542446,0.9938600270406555,0.6253513473357195,0.0,0.0,0.0,0.0,0.07070752381949992,0.0,0.0,0.0,0.0,0.3535034254880709,0.5631464521850064,1
0.24497983184147312,0.08782698171404368,0.11308332882747227,0.046267978566960646,0.3109645119148995,0.8869023450440627,0.8904896702166463,0.0,0.04644253902936346,0.2698723719823705,0.0,0.0,0.0,0.0,0.2535564885492846,0.4174211444455954,0
0.03506941221250922,0.18796642472269504,0.18831241592142536,0.985349023062173,0.19749045086437111,0.0,0.0,0.0,0.0,0.26816777491528726,0.0,0.0,0.0,0.0,0.41543888448981237,0.2606699518931005,1
0.042938395664540885,0.040908918633892656,0.21421922466708423,0.049398148713086266,0.722686553125648,0.7257290076860362,0.896566643267227,0.7431787409978039,0.07576431311138315,0.13710006578450348,0.0,0.0,0.0,0.0,0.341583148829005,0.4009153389850121,1
0.9915335140311607,0.11968854024104542,0.16965250419689215,0.07161790747329522,0.5193205553441286,0.0,0.0,0.0,0.0,0.0682052949089961,0.0,0.0,0.0,0.0,0.2694387449681932,0.31517184659029046,1
0.15176660366533978,0.12229084708692957,0.005433055146252153,0.08721239089441515,0.7524827977385287,0.8412832958973022,0.9253971482978406,0.0,0.18449987623545916,0.21217159029401958,0.0,0.0,0.0,0.0,0.16101561716570456,0.43051534406672526,0
0.22093327068741683,0.18687340295380298,0.2776705538720329,0.04508393714041321,0.1792666320885287,0.9462102997405836,0.9510016555602682,0.0,0.02493253624065337,0.2762525647852117,0.0,0.0,0.0,0.0,0.4479585448248513,0.40753522285042887,0
0.016428491646609398,0.06703944832918018,0.2408560345794034,0.0004632023004602859,0.33344942018380097,0.0,0.0,0.0,0.0,0.10390379830978837,0.0,0.0,0.0,0.0,0.2387812807584911,0.49500049924389933,0
0.135731854839808,0.02817140407595997,0.05291609595186699,0.049836777273947974,0.3932478146531836,0.0,0.0,0.0,0.0,0.1896792863758591,0.0,0.0,0.0,0.0,0.10523778263533345,0.4654149488066842,0
0.04459881832593388,0.08292482474540475,0.025604900423593157,0.09968742518459474,0.7133177842320508,0.8488462543300109,0.812073765929917,0.8124879935255261,0.14999209407983558,0.06297167792867572,0.0,0.0,0.0,0.0,0.45922171577628557,0.2820558561928029,1
0.9937330931627976,0.05880893584419431,0.21421775993694847,0.052764773014478586,0.4741191238800728,0.0,0.0,0.0,0.0,0.030894443799394655,0.0,0.0,0.0,0.0,0.23374512452419288,0.2302013455215557,1
0.19319986297170472,0.08174683421961929,0.007615906698103458,0.015615259736619036,0.6011805601931783,0.0,0.0,0.0,0.0,0.06932243897642142,0.0,0.0,0.0,0.0,0.36875709743949137,0.20788421510174568,0
0.053563398616300086,0.13054922157037493,0.07145483431401796,0.009944139275934516,0.27022053369961785,0.0,0.0,0.0,0.0,0.9323990061106799,0.0,0.0,0.0,0.0,0.36723405462825853,0.2819937181663284,1
0.18997223247328815,0.14718092263920046,0.25443842864006505,0.01227768896627085,0.7135108531127057,0.0,0.0,0.0,0.0,0.18742838131297532,0.0,0.0,0.0,0.0,0.23434634285993405,0.5300429325690639,0
0.2491963519695749,0.06903842897625512,0.23215035696040207,0.036275789466594544,0.7027476139823051,0.0,0.0,0.0,0.0,0.03427137777611905,0.0,0.0,0.0,0.0,0.32631064798662424,0.5941469248966939,0
0.14543351014510383,0.10249153117638432,0.22250608326859966,0.06988458531609044,0.38178503051788637,0.7545057768735216,0.9161097501984793,0.0,0.08434078691065637,0.039682863337599114,0.0,0.0,0.0,0.0,0.4602289204945543,0.47648874304386174,0
0.9959741310217031,0.16301088568049144,0.14942722605330172,0.006717539991571009,0.3836736616193821,0.0,0.0,0.0,0.0,0.0420055615981347,0.0,0.0,0.0,0.0,0.2054735210538466,0.30659935734835286,1
0.19951100236387664,0.9534124852677045,0.27432358377748794,0.04187705248920731,0.3681969697746482,0.0,0.0,0.0,0.0,0.22141008492791112,0.0,0.0,0.0,0.0,0.1331194671700506,0.4412608437865553,1
0.9959507793070026,0.18310273545838282,0.2164598583365717,0.06104046670079576,0.764514757940436,0.0,0.0,0.0,0.0,0.14512648257972383,0.0,0.0,0.0,0.0,0.20796448895687797,0.4159371115632774,1
0.1489098741603709,0.11936856978337784,0.10027316724508824,0.0770912203745822,0.17461877719364027,0.7187844454339521,0.9310739761166487,0.0,0.0990982632412397,0.2065207189283208,0.0,0.0,0.0,0.0,0.2739309354414985,0.2985608132956427,0
0.9973222488640956,0.05442902744599254,0.17706920006072613,0.03609738969400268,0.1641074513286439,0.0,0.0,0.0,0.0,0.13380173188738673,0.0,0.0,0.0,0.0,0.17405317153544786,0.4167603789513432,1
0.1976350100132152,0.1384553129035705,0.2547586954695958,0.024966800885918596,0.4425974745501984,0.0,0.0,0.0,0.0,0.955580658143718,0.0,0.0,0.0,0.0,0.38223006900627543,0.5700993269662663,1
0.09385645695167626,0.024104515757292888,0.21930710143748447,0.019259902778563043,0.1806974148730991,0.8054406649326281,0.9431615308326375,0.0,0.1490129096240441,0.016464784393942476,0.0,0.0,0.0,0.0,0.28205747401446246,0.4089738304284676,0
0.10940917483719176,0.11213543880070281,0.14431856515322591,0.08849983565232811,0.8657933244708562,0.8102580404370403,0.8728073809427331,0.8129456882185045,0.11448555188669314,0.24119309382026927,0.0,0.0,0.0,0.0,0.31536059615231504,0.4646620700322166,1
0.06988784242609013,0.004880156311307605,0.26102966217027895,0.0021269410850387137,0.7439343980569515,0.832234283506803,0.9690321857323213,0.5187983866031305,0.1597566471547331,0.29938023316000123,0.0,0.0,0.0,0.0,0.24028472618068408,0.5068753155724508,1
0.08150609132070122,0.07965747679512712,0.02750980053342904,0.033637046382842206,0.4657634341441662,0.8830679517961613,0.8006023451677363,0.0,0.09346215330753052,0.08910086293646466,0.0,0.0,0.0,0.0,0.44112872867676056,0.4862213260936968,0
0.2731017306172603,0.009020135444064636,0.03284027960373454,0.039163014054035605,0.18710629010779944,0.9391039243898562,0.943638077985809,0.0,0.05179653032036274,0.17656626869197362,0.0,0.0,0.0,0.0,0.4929322060320327,0.5536795912526011,0
0.29675547294400767,0.9889792236783377,0.019495922844868206,0.04015802364254875,0.6864780146982719,0.0,0.0,0.0,0.0,0.014083607144343901,0.0,0.0,0.0,0.0,0.2536362445964998,0.21469277497064546,1
0.01735280296901891,0.19382052602816227,0.2651357654890277,0.0927752283195213,0.7964354758525047,0.0,0.0,0.0,0.0,0.20880618541613766,0.0,0.0,0.0,0.0,0.16155836253594202,0.5263332499962471,0
0.16109232686802408,0.11858798696834064,0.17402586235134335,0.009148683739775487,0.7142226038412663,0.7664000106471764,0.8233126858309048,0.0,0.17774961597379546,0.286695449468926,0.0,0.0,0.0,0.0,0.44485104690618027,0.5238064298899512,0
0.02609602797342304,0.08169064261413975,0.1118065551036942,0.025975378376032622,0.6063940795820095,0.0,0.0,0.0,0.0,0.20497762909787878,0.0,0.0,0.0,0.0,0.13045234379612008,0.5404827656195075,0
0.17772233539785529,0.16493619318502983,0.10434276237065791,0.06780161525590636,0.49601237479705373,0.7667570675423553,0.9581533975439285,0.0,0.15948520432138563,0.19753555039752765,0.0,0.0,0.0,0.0,0.44023269163769674,0.5469176803839209,0
0.20924143850078508,0.1360281543520601,0.18558341346455529,0.07527166395576412,0.21102357370515162,0.0,0.0,0.0,0.0,0.24774502516942878,1.0,1.0,0.0,1.0,0.1515479469893781,0.33404754170365675,1
0.00033603344403284604,0.1112363470079514,0.2269907411354804,0.0258688330697908,0.6320941916480876,0.7210245561169961,0.8587580437705927,0.8899226975755719,0.1119688624617659,0.034753157034077296,0.0,0.0,0.0,0.0,0.2506781447947195,0.20362896186109,1
0.16237997360283307,0.19259840077179893,0.10256164981160583,0.06326218931339482,0.7524196738570123,0.0,0.0,0.0,0.0,0.02035111773155157,1.0,1.0,0.0,1.0,0.22038542677872652,0.4832688354581126,1
0.14207216653052654,0.01158409211175966,0.022408325327356204,0.966180510957477,0.7931038609254529,0.0,0.0,0.0,0.0,0.1783187577685636,0.0,0.0,0.0,0.0,0.25344490416224874,0.22625045782960518,1
0.23112222534233795,0.13665907532130103,0.1337708119130245,0.02736266662816659,0.7979871501103979,0.0,0.0,0.0,0.0,0.2384428646249788,0.0,0.0,0.0,0.0,0.37747289031259545,0.28830784511550417,0
0.19635336428434055,0.05465190539964187,0.2852590686751231,0.9660371370219063,0.4026343607298214,0.0,0.0,0.0,0.0,0.11927831938883827,0.0,0.0,0.0,0.0,0.20968608093946803,0.5935910591839313,1
0.9984478322811688,0.04007182870974253,0.2604368440471593,0.07149240402022476,0.4939252004403679,0.0,0.0,0.0,0.0,0.061110374782882254,0.0,0.0,0.0,0.0,0.13646579616247667,0.26146321526444505,1
0.18786609648942462,0.026248975536477516,0.009757853847375575,0.09208478478156869,0.5316552201645167,0.0,0.0,0.0,0.0,0.03755573766076513,1.0,1.0,0.0,1.0,0.3742261148915885,0.3721223579597851,1
0.04824764072345702,0.13030389336045295,0.09777763918562246,0.05902639388856225,0.4032727242801589,0.946087851850726,0.8269245156801619,0.0,0.09291971932716203,0.20413698790779758,0.0,0.0,0.0,0.0,0.25821803355198747,0.589879940748276,0
0.227117780283367,0.19052972760774342,0.27234559589539203,0.9779824341743457,0.6244131473708981,0.0,0.0,0.0,0.0,0.005510291082162,0.0,0.0,0.0,0.0,0.2929425526206366,0.28413983196754744,1
0.09793839247319756,0.1035423286769423,0.026359949743450007,0.03506269312091808,0.1232421761539566,0.0,0.0,0.0,0.0,0.17026225447846743,0.0,0.0,0.0,0.0,0.37578598765490634,0.5202346796436331,0
0.031370352100320076,0.12728604990872736,0.21194271794607034,0.003158614482564204,0.755348572370583,0.0,0.0,0.0,0.0,0.26129073712382567,0.0,0.0,0.0,0.0,0.3856347728529711,0.5206912332279168,0
0.024034453915402543,0.17896333121210553,0.16427771284612086,0.08172977699624938,0.7847226065826729,0.8608944237991312,0.8947524789685004,0.7396394642881436,0.14631790435106637,0.024488994609176872,0.0,0.0,0.0,0.0,0.12414083359622552,0.2988412936040586,1
0.14105477780899953,0.14885581311899113,0.26154983369193635,0.043365533395638894,0.13056316039515284,0.0,0.0,0.0,0.0,0.09969438760653267,0.0,0.0,0.0,0.0,0.316991454287747,0.39731073871351985,0
0.06616833747669698,0.08367995773353054,0.0610734841026728,0.08404524062769336,0.22193533560477757,0.9401951378717441,0.8748633259064493,0.0,0.16924905840380988,0.18862944546178353,0.0,0.0,0.0,0.0,0.3941401194663011,0.5070895552267121,0
0.15419876034261748,0.11761167561801585,0.008818333726952187,0.03955151698490153,0.5243320994928201,0.0,0.0,0.0,0.0,0.2976399949022017,0.0,0.0,0.0,0.0,0.21354181144345802,0.3436604118664926,0
0.2507994191343628,0.047158418791841974,0.23280006211062884,0.04053101830857434,0.5212987685634061,0.0,0.0,0.0,0.0,0.1239093523943091,0.0,0.0,0.0,0.0,0.12765311447464778,0.37486615552673064,0
0.17787551994953454,0.11588297986870016,0.1987863837024961,0.00952615079546263,0.5564862718713066,0.0,0.0,0.0,0.0,0.0027091212388650754,0.0,0.0,0.0,0.0,0.3353650533362422,0.439485592040043,0
0.07040221147846533,0.17674193393215054,0.13260731213485724,0.033088936298917196,0.41414430168198213,0.0,0.0,0.0,0.0,0.1763653113331161,0.0,0.0,0.0,0.0,0.4794333419405735,0.3010111128301677,0
0.18166144729346484,0.07134641060800033,0.16005357758990868,0.07817903298450295,0.5937699158785426,0.0,0.0,0.0,0.0,0.16197175185066373,0.0,0.0,0.0,0.0,0.11367510637566328,0.5946771921428646,0
0.015509051172458087,0.12800059336738276,0.067410353091804,0.01800104374727235,0.161988908956269,0.0,0.0,0.0,0.0,0.11921369653932029,0.0,0.0,0.0,0.0,0.2919588326368293,0.47438709439319365,0
0.2919293244211039,0.11602244593909361,0.07626737396924797,0.05217300466362132,0.33985744168464077,0.0,0.0,0.0,0.0,0.04306270861181786,0.0,0.0,0.0,0.0,0.47592791677073676,0.4931595673365367,0
0.2192488424612629,0.031232768958434787,0.0703683880004486,0.09633468328203991,0.2787145673099023,0.8654080875927866,0.9761536317320955,0.0,0.07485935342795853,0.005254797258618671,0.0,0.0,0.0,0.0,0.1976589161689497,0.5323508765366822,0
0.033932945722971904,0.15910207433928064,0.2756033390980513,0.060060954254623614,0.7586127494366455,0.0,0.0,0.0,0.0,0.9977174184221317,0.0,0.0,0.0,0.0,0.16371497809712204,0.44198156907621633,1
0.26122603510117776,0.1564770968116547,0.17010487829600032,0.07384492092513266,0.7149608929109436,0.0,0.0,0.0,0.0,0.24235378258237755,0.0,0.0,0.0,0.0,0.4049140539106463,0.5191254595434538,0
0.03606271661118253,0.10889781959216992,0.7535200936911033,0.03245858299002703,0.35652307440997855,0.7990431729023137,0.9251840972041752,0.0,0.07771162025406915,0.1346080867867592,0.0,0.0,0.0,0.0,0.195017652349731,0.349300716651736,1
0.05053331554281589,0.12851519378943793,0.22780329837685978,0.05004453091307415,0.47965456548581686,0.9378696399164977,0.9524901250470633,0.0,0.182847303190294,0.24412988649587591,0.0,0.0,0.0,0.0,0.1435673367386926,0.2595967423880779,0
0.14300864251234774,0.07887306476367005,0.164824271529136,0.07468757161358228,0.6008436349694921,0.8303085331213336,0.9480308153870705,0.0,0.08617241830760668,0.2690142869520367,0.0,0.0,0.0,0.0,0.12851210802206559,0.5818640120133229,0
0.0591462379718632,0.09583664588871998,0.05836749695559029,0.016633160774314214,0.532146230189082,0.8307711811454461,0.9206172862299695,0.0,0.18592117548439785,0.15967806400171206,0.0,0.0,0.0,0.0,0.33237282130511914,0.23585053566197686,0
0.2930175715987737,0.16463480311913206,0.1567443121548355,0.012322265417216606,0.7015910552964124,0.0,0.0,0.0,0.0,0.23802217744435117,0.0,0.0,0.0,0.0,0.17409137861896387,0.5671009956685509,0
0.24472459305128424,0.07470193660767753,0.1579497582461343,0.011230434441121918,0.10180881039148768,0.0,0.0,0.0,0.0,0.23812315511415488,0.0,0.0,0.0,0.0,0.35864236536914407,0.26990937713095087,0
0.23098341007550366,0.11132741158734345,0.07669349934278169,0.030206050183479508,0.8210621234832547,0.9127935652131927,0.9208564405155106,0.5840071038724317,0.16190599515368836,0.2299968405601218,0.0,0.0,0.0,0.0,0.1598815871827831,0.3695779251653208,1
0.9959704691689569,0.019142911104032347,0.007091575813900918,0.0641971500443266,0.5249658252621466,0.0,0.0,0.0,0.0,0.17834290055585192,0.0,0.0,0.0,0.0,0.2987067435436678,0.5951142080859548,1
0.13281509003385814,0.0891581829154458,0.2173550554195854,0.001582109176558244,0.6575601974156229,0.9046767642798081,0.908579493838407,0.9470954373320591,0.06744542655108408,0.27165743769890216,0.0,0.0,0.0,0.0,0.40904909097975306,0.30595817889469334,1
0.0679969206680964,0.07099926116638747,0.02082715282382801,0.05190597909082704,0.14732879451455044,0.0,0.0,0.0,0.0,0.26402372626843745,0.0,0.0,0.0,0.0,0.36035094761887765,0.41318311462053414,0
0.20084608655945704,0.1988278722442335,0.19855175695481359,0.055778341737002496,0.6114553571674723,0.0,0.0,0.0,0.0,0.287287585351614,0.0,0.0,0.0,0.0,0.17012117694306386,0.4760019563282663,0
